Username,content_score
jimjimovich,1.0000000000000004
bdecrem,1.0
jonsgreen,1.0
niko,1.000000000000001
franco,0.9999999999999998
severin,1.0
ariekeren,1.0
rmorrell,1.0
joekhoobyar,1.0000000000000002
wpdavenport,1.0
Jabbslad,1.0000000000000009
woods,1.0000000000000002
jcfischer,0.9999999999999998
marcus,0.9999999999999999
kbingman,0.9999999999999997
cho45,1.0
evansims,1.000000000000001
djwonk,1.0000000000000002
nchapman,1.0
mletterle,1.0000000000000004
SRabbelier,1.0000000000000002
eng,0.9999999999999998
pvelder,0.9999999999999986
Andrea,0.9999999999999999
notlaforge,1.0000000000000004
spurton,0.9999999999999999
tijs,1.0
Zenithar,1.0000000000000002
bbuckley,0.9999999999999986
rgiard,1.0
mml,1.0000000000000002
ronier,1.0
jbarnette,1.000000000000001
mqjjb30e,1.0000000000000002
jacob,1.0000000000000002
brianjlandau,1.0000000000000009
mineiro,0.9999999999999998
tenderlove,0.9999999999999999
bmelts,0.9999999999999998
felixclack,1.0000000000000002
maccheck,1.0
elliottslaughter,1.0000000000000013
Cale,0.9999999999999999
sloser,1.0
don,1.0
timriley,1.0
neilmcg,1.0
dpb,1.0
ryuji,1.0000000000000002
hdiogenes,1.0000000000000009
AmkG,1.0000000000000002
jlsync,1.0
problem,1.0000000000000002
offby1,1.0000000000000013
psychs,1.0
kostas,1.0
absz,1.0000000000000002
shlomif,0.9999999999999994
jasonmccay,1.0000000000000002
BenWard,0.9999999999999998
johnd,0.999999999999999
pudney,1.0000000000000002
mikepence,1.0
threeve,1.0000000000000002
bugQ,1.0000000000000004
deancameron,1.0
akkartik,0.9999999999999999
nicoulaj,1.0000000000000002
moraes,1.0
pwkoolj,1.0
leeky,1.0
slashdotdash,1.0000000000000002
riggasconi,1.0
floehopper,0.9999999999999999
hpopp,0.9999999999999999
zilionis,1.0000000000000002
jfernandez,1.0000000000000002
markofkin,1.0000000000000002
AlexFarran,1.0
melfar,1.0000000000000002
dsabados,1.0000000000000002
invalidrecord,1.0
captblanket,1.0
tastapod,0.9999999999999999
pyodor,0.9999999999999998
hemer,1.0
caleon,1.0000000000000002
is,1.0000000000000002
muonoum,1.0000000000000002
tomstuart,1.0000000000000009
sacado,1.0
mitblan,1.0000000000000002
arete,1.0000000000000002
cptfinch,1.0
davidnarayan,1.0
rubystream,1.0000000000000013
nbarthelemy,1.0000000000000002
aziz,1.0
troels,0.9999999999999998
pepe,1.0000000000000002
anjo,1.0
gsiener,0.9999999999999999
seanmurph,1.0000000000000002
tkhozein,1.0
alto,1.0
kaipr,1.0000000000000002
spiegela,1.0000000000000009
steveodom,1.0000000000000002
patmcnally,1.0000000000000002
tpikonen,0.9999999999999984
jaz303,0.9999999999999999
tmarkiewicz,0.9999999999999998
lewism,1.0000000000000002
thomasjachmann,1.0000000000000002
brendanrankin,1.0000000000000002
dje,1.0
exit91,1.0
jasonroelofs,0.9999999999999997
developernotes,1.000000000000001
erbmicha,0.9999999999999996
gmoothart,1.0000000000000007
alexeypegov,1.0000000000000002
statonjr,0.9999999999999998
wizardwerdna,1.0000000000000004
joshrotenberg,0.9999999999999999
cromulus,1.0000000000000002
tyler,1.0000000000000004
andy,1.0000000000000002
mikea,1.0
asacalow,0.9999999999999999
loe,1.0000000000000002
dwalters-zz,1.0
pirxpilot,0.9999999999999998
chriswarren,1.0
avdgaag,1.0000000000000013
robertbrook,1.0000000000000016
paolodona,0.9999999999999993
barryf,1.0000000000000002
fredrikbach,1.0000000000000002
zimbatm,1.000000000000001
ryanfelton,1.0000000000000007
bjtitus,1.0000000000000002
apanda,1.000000000000001
sgtcoolguy,1.0
pacifists,1.0
gustavomzw,1.0
westphahl,1.0000000000000013
tdraegen,1.0
stephenhandley,1.0000000000000013
earino,1.0000000000000002
milli,1.0000000000000002
chronicole,1.0000000000000002
peterdavidhamilton,0.9999999999999998
dugsmith,0.9999999999999999
chadwpry,1.0
ehird,1.0
itay,1.0000000000000002
ryanahamilton,1.0000000000000002
uhlenbrock,0.9999999999999999
ettomatic,1.0000000000000007
mhennemeyer,1.0000000000000002
morty,1.0000000000000002
rpgoldman,1.0000000000000002
leewbutler,1.0
jdigger,1.0000000000000002
smtm,1.0000000000000002
mfb,1.0000000000000002
nextmat,1.0000000000000002
smartkiwi,1.0000000000000002
mtwentyman,1.0000000000000002
scottag99,1.0000000000000002
dragosdimitriu,1.0000000000000002
mkrisher,1.0
gumgum,1.0
tomkersten,1.0000000000000002
barwin,1.0
brownsm,1.0
kris,1.0000000000000002
michaelp,1.0000000000000002
shaiguitar,1.000000000000001
tpaksu,1.0000000000000002
buck,0.9999999999999989
sgabello,1.0000000000000002
werkshy,1.0000000000000002
stany,1.0
jherdman,1.0000000000000002
rfugger,1.0
k0001,1.0000000000000002
jedbrown,0.9999999999999999
shenie,1.000000000000001
vasi,0.9999999999999997
stueccles,1.0
richdownie,0.999999999999999
ddollar,1.0000000000000002
adulau,1.0000000000000013
neomindryan,1.0
fauxmachine,1.0
snatchev,1.0000000000000002
cris,0.9999999999999996
dougeven,1.0
yaegor,0.9999999999999999
AllanD,1.0000000000000002
Industrial,0.999999999999999
AdamG,1.0000000000000007
nimblemachines,1.0
wuputah,1.0
lperichon,1.0000000000000013
nonsequitur,1.0
raymyers,0.9999999999999998
mylescarrick,0.9999999999999998
adragomir,1.000000000000001
tehmaze,1.0000000000000013
jbernard,0.9999999999999999
billeisenhauer,1.0
jaywilliams,0.9999999999999999
jim,1.0000000000000004
dan-manges,1.0000000000000002
hippo5329,0.9999999999999998
dante-xx,1.0000000000000002
ThisOldCoder,1.0000000000000002
amaximov,1.0000000000000004
KiWiB0RG,1.0
mathias,0.9999999999999997
abraham,1.0
gerhard,0.9999999999999998
brianteutsch,1.0
Sputz,1.0000000000000002
vknightbd,1.0000000000000002
bergie,1.0000000000000002
tec,0.999999999999999
gilpa,1.0000000000000002
hasham2,1.0000000000000013
noozo,0.9999999999999999
ianwinter,1.0000000000000002
dido,0.9999999999999993
dtsato,1.0000000000000002
tapajos,0.9999999999999992
miloops,1.0
timblair,0.9999999999999998
brennandunn,1.0
senko,1.0000000000000002
DefV,1.0000000000000004
FloTuEuR,1.0
bensherman,1.0000000000000002
mikel,1.0000000000000002
matthewvb,1.0000000000000002
jonaphin,0.9999999999999996
oracle202,1.0000000000000002
stefano,1.0000000000000002
ryanw,1.0000000000000002
viniciusteles,1.0000000000000002
jderrett,1.0000000000000002
gohanlon,1.0
liz,0.9999999999999997
doug,1.0
jflatow,0.9999999999999999
fabricio,1.0
tavon,1.0
jhubert,1.0000000000000002
sgruhier,0.9999999999999997
fxn,1.0
towynlin,1.0
madrobby,1.0000000000000004
kporangehat,1.0
tobie,1.0
rue,0.9999999999999999
thomd,1.0000000000000002
kirbmart,1.0
jacqui,0.9999999999999999
sunfast,1.0
djalmaaraujo,1.0
cade,1.0
codelotus,0.9999999999999997
jaywhy,1.0000000000000002
nawoto,1.0
minichiello,1.0000000000000002
felipemesquita,1.0
kinghajj,1.0000000000000002
thomas,1.0000000000000002
rugyoga,1.0
astubbs,1.0
thoughtpolice,1.0000000000000004
guyvdb,1.0000000000000004
moro,0.9999999999999988
typester,1.0000000000000016
grundprinzip,1.0000000000000002
ms-peter,1.0
mbrindley,1.0000000000000004
educhana,1.0000000000000002
pulni,1.0000000000000002
wick3d,1.0
caring,1.0
antelio,1.0
joshutt,1.0000000000000002
whartonn,1.0000000000000002
grobie,1.0000000000000002
sunfjun,0.9999999999999999
rafudu,1.0000000000000013
jnarowski,0.9999999999999997
copyhacker,1.0000000000000002
mash,0.9999999999999999
indrekj,0.9999999999999998
AbortRetryFail,1.0000000000000002
xilo32,1.0
yipstar,1.0000000000000002
handcrafted,1.0
mikeymicrophone,0.9999999999999997
kieran,1.0
frederik,1.0
gubler,1.0000000000000013
robmckinnon,0.9999999999999996
fester,1.0000000000000002
savetheclocktower,1.0000000000000009
CodyBohn,0.9999999999999996
voceconnect,0.9999999999999999
braintree,1.0000000000000002
jbsf,1.0000000000000002
blissdev,0.9999999999999999
niclas,1.0
kentaro,0.9999999999999994
wonko,1.0000000000000002
viktors,1.0000000000000002
dbackeus,1.0000000000000013
jimiray,1.0000000000000002
stevenbristol,0.9999999999999998
sneeu,1.0
kalos,1.0
kovyrin,1.0000000000000004
penryu,1.0000000000000002
Sajfer,1.0000000000000002
scytrin,1.0000000000000002
ocher,1.0000000000000009
komu,1.0
neurokinetikz,1.0000000000000002
austinmoore,0.9999999999999996
ncarlson,1.0
dce,0.9999999999999997
ahsanziauddin,1.0000000000000002
rphipps,1.0
imcqueen,1.0
farski,1.0
amyhoy,1.0
kswedberg,1.0000000000000002
jmazzahacks,1.0000000000000002
nico,1.0000000000000002
mattdaw,1.0000000000000002
ireuben,1.0
drd,0.9999999999999998
prototype,1.0
chap,0.9999999999999999
theotherholt,1.0
rboyce,1.0000000000000002
miyagawa,1.0000000000000002
hotchpotch,1.0
jrray,1.000000000000001
hidek,0.9999999999999999
tpoland,0.9999999999999999
adamdill,1.0000000000000002
rob99,1.0000000000000002
manveru,1.0000000000000002
kig,1.0
tarmo,1.0000000000000002
rjanse,1.0
flo,0.9999999999999997
toninho,1.0
atnan,1.0000000000000002
jscheid,1.0000000000000004
FND,1.0000000000000002
erkki,1.0
insightmethods,1.0
tbalthazar,1.0000000000000002
orion,1.0000000000000002
jonathannelson,1.0000000000000002
marcbey,1.0000000000000002
tie-rack,0.9999999999999999
TomK32,1.0
markbates,0.9999999999999997
renato,1.0000000000000002
t0xa,1.0
shoe,1.0000000000000002
etiennebarrie,1.0
drewolson,1.0
npverni,1.0000000000000002
tante,1.0000000000000002
jomz,1.0000000000000002
pluskid,1.0000000000000018
jbarket,1.0000000000000002
gene-smith,1.0
dantebronto,1.0000000000000002
mdirolf,1.0000000000000009
bobvarghese,1.0
AArnott,1.0
oakridgelanl,1.0000000000000002
dugb,0.9999999999999997
danielrhammond,1.0000000000000013
davesouth,1.0000000000000002
schrepfler,1.0000000000000007
btanaka,1.0000000000000002
davidbgk,1.0000000000000002
ledermann,0.9999999999999999
pbhogan,0.9999999999999993
jaggederest,1.0
jpedroso,1.0
hypomodern,1.0
Tobiaswk,1.0000000000000002
zippy,1.0
crazoid,1.0000000000000002
Floppy,0.9999999999999999
adamv,1.0000000000000002
adisak,1.0000000000000002
vlarsen,0.9999999999999996
PaulRaye,0.9999999999999994
IrateNinja,1.0000000000000004
agateau,1.0
collin-robinson,1.0000000000000002
gartho,1.0
blt,1.0000000000000013
tirtauntario,1.0
jeremybower,1.0000000000000002
ank,1.0000000000000002
shad,0.9999999999999999
jmonteiro,1.0000000000000007
alexisrobert,1.0000000000000002
harningt,1.0
Whitespace,1.0
unilogic,1.0
CodeOfficer,0.9999999999999997
findrails,1.0000000000000002
pvl,1.0000000000000002
cfedde,1.0000000000000002
jcbpl,0.9999999999999996
mrfabbri,1.0
nickstenning,1.0
makyox,1.0000000000000002
danmunk,1.0000000000000002
wr0ngway,1.0
arijo,1.0000000000000007
robc,1.0
pmh,1.0000000000000002
travismgibson,1.0
mattam,1.0000000000000002
lucky,1.0000000000000002
gr0kk3d,1.0
nullobject,1.0
bottlecaplabs,1.0000000000000002
JoshBorke,1.0000000000000002
tritchey,1.0000000000000002
mrdoornbos,1.0000000000000002
mizzy,1.0000000000000002
mfilej,1.0000000000000002
thomasjo,1.0000000000000013
jmettraux,0.9999999999999998
aflores,1.0
KeithHanson,1.0
archaelus,0.9999999999999988
nuomi,0.9999999999999997
puttiz,1.0
gnosek,1.0000000000000002
krukow,0.9999999999999999
marcin-maciukiewicz,1.0
benpickles,1.0
webid,0.9999999999999997
nickcoyne,1.0000000000000002
pburleson,1.0
zkhan,1.0000000000000002
phhusson,0.9999999999999999
gallois,1.0000000000000002
entropie,1.0000000000000002
jarzebski,1.0000000000000002
joefiorini,1.0000000000000002
joecairns,1.0
vkryukov,1.0000000000000007
rik,1.0000000000000002
abloom,1.0000000000000002
JamesCropcho,1.0000000000000002
blackrat,1.0000000000000002
demonnic,1.0000000000000002
skizz,1.0000000000000002
atinypixel,1.0000000000000002
masaki,1.0000000000000002
btakita,0.9999999999999998
sreeix,0.9999999999999996
stz,1.0000000000000002
matthooks,1.0000000000000002
andriytyurnikov,1.0
istruble,1.0000000000000002
rolandd,0.9999999999999999
blynn,1.0000000000000002
tail,1.0000000000000002
gerrit,1.0000000000000002
tastyplannerkevin,1.0
megalithic,1.0000000000000007
admkrm,1.0000000000000002
karl,1.0
lachlanhardy,1.0
ljuti,1.0
brainv,0.9999999999999997
gvellut,1.0
squarefactor,0.9999999999999999
tekin,1.000000000000001
oavdeev,0.9999999999999998
smtlaissezfaire,1.0000000000000002
nummi,1.0000000000000007
lancevo,1.0000000000000002
mbroggy,1.0
nathanpbell,1.0
rsgrafx,0.9999999999999997
stephanschubert,0.9999999999999999
GFunk911,0.9999999999999997
bsimpson,0.9999999999999991
mnutt,1.0
cameronhickey,1.0000000000000004
alexknowshtml,0.9999999999999996
cwisecarver,1.0000000000000002
nfg,1.0000000000000002
blackanger,1.0
l15n,1.0
RayHightower,1.0000000000000002
iecker,1.0
d1rewolf,1.0000000000000002
mfoemmel,1.0000000000000002
mtenpow,1.0
jperla,1.0000000000000002
Ivor,1.0
thechrisoshow,0.9999999999999991
axelb,0.9999999999999999
hallison,0.9999999999999998
gwynm,1.0
drifteaur,1.0
matias,1.0
zolk,1.0
ciaran,1.0
pjones,0.9999999999999999
jperkins,1.0000000000000002
angileri,1.0000000000000002
rlivsey,1.0000000000000009
tibetsprague,1.0
martinbtt,1.0
sschroed,1.0
jmckible,1.0000000000000002
padione,1.0
skippy,1.0000000000000007
intridea,1.0
aphyr,1.0
clemens,1.0000000000000016
zooxmusic,1.0
hjw3001,1.0
tdd,0.9999999999999999
naffis,0.9999999999999999
cflipse,1.0000000000000002
threadhead,1.0000000000000002
pelargir,0.9999999999999998
sweeney,1.0000000000000002
jsiarto,1.0
bborn,1.0000000000000002
7hunderbird,1.0
bryanthompson,1.0000000000000002
afaden,1.0000000000000002
quinn,1.0
samuelam,1.0
teknofire,1.0000000000000004
joearasin,0.9999999999999997
marcharding,1.0000000000000013
blakeburris,1.0000000000000002
mid,1.0
archiloque,0.9999999999999998
gmcintire,1.0
ratchetcat,1.0000000000000002
chrisa,0.9999999999999999
nbibler,0.9999999999999998
loicboutet,1.0000000000000002
bart9h,1.0
skirch,1.0
bschwartz,1.0
pellucidity,1.0000000000000002
bogado,0.9999999999999999
zerok,1.0
sidecut,1.0000000000000002
raykrueger,0.9999999999999999
mattb,1.0000000000000002
dadiv,1.0000000000000002
pivou,1.0
tomasc,1.0000000000000013
rapidan,1.0
talmuth,0.9999999999999997
demerzel,1.0000000000000002
goshatch,1.0
fons,1.0
mpeychich,1.0000000000000002
bpo,1.0
st23am,1.0000000000000002
blandest,1.0000000000000002
paulhammond,1.0000000000000002
mguterl,1.0
jacksoncharles,1.0000000000000002
sushimako,1.0
OleTraveler,0.9999999999999999
mattenat,1.0000000000000002
scudco,1.0
tlindner,0.9999999999999998
netshade,1.0000000000000004
jonjensen,1.0000000000000002
oneup,1.0000000000000002
jfairbairn,1.0000000000000002
daveyeu,1.0
EdwardBetts,0.9999999999999999
georges,1.0
tmadeira,1.0000000000000009
flynx,1.0000000000000013
filiptepper,0.9999999999999999
speedmax,1.0
itfrombit,1.0000000000000007
natedog,1.0000000000000002
codebutler,1.0
tbuser,1.0000000000000002
knewter,0.9999999999999998
porras,1.0
bomberstudios,1.0
dams,0.9999999999999999
nowa,1.0
HP,1.0000000000000002
bhubbard,1.0000000000000002
corey,1.0000000000000002
javier,1.0
paulbjensen,0.9999999999999999
alvarocamba,1.0
mokeefe,1.0
dougbarth,1.0000000000000002
psynix,1.0000000000000002
jeremyevans,1.0000000000000002
evmar,1.0
motdotla,0.9999999999999999
ubuntufreak,1.0000000000000002
jorbsd,1.0000000000000002
Wang,1.0000000000000013
daxpayne,1.0000000000000002
justinabrahms,1.0
mvzink,1.0000000000000002
jdkcn,0.9999999999999997
mrluanma,1.0
lucashungaro,1.0000000000000007
gopaczewski,1.0
hannahwhy,0.9999999999999999
hmoniaga,1.0
githubber,0.9999999999999999
kenwiesner,1.0000000000000002
Sen,1.000000000000001
zengjie,1.0000000000000009
notahat,1.0000000000000002
rayvinly,1.0000000000000002
mthomas,0.9999999999999998
zachhale,1.0000000000000002
nbezzala,0.9999999999999998
rohankini,1.0
comatosekid,1.0000000000000002
yesudeep,1.0000000000000007
isak,1.0
MerlinDMC,1.0000000000000002
nickolai,1.0000000000000002
cahe,1.0000000000000002
DataWraith,1.000000000000001
shinyford,0.9999999999999999
flammel,1.0
samuli,1.000000000000001
alokjain,1.0000000000000002
michelegera,1.0000000000000002
oscardelben,1.0000000000000002
matti,1.0000000000000002
reluctant,1.0000000000000002
arttu,1.0000000000000002
scoopr,0.9999999999999999
PeterBengtson,1.0000000000000004
jlowmiller,1.0
davidhq,1.0000000000000002
gus,0.9999999999999999
michal,1.0000000000000002
gabrielg,1.0000000000000002
zaach,1.0
mwhuss,0.9999999999999991
mlooney,1.0000000000000007
kurtjx,1.0000000000000007
obie,1.0000000000000002
haircut,1.0000000000000007
slillibri,0.9999999999999998
jkalucki,1.0
mynyml,1.0
erikprice,0.9999999999999999
lazzarello,1.0
patroy,1.0
jeremyvdw,0.9999999999999999
rotty,1.0000000000000009
dayne,1.0
tekkyjim,1.0000000000000004
chuckadams,1.0
daverankin,1.0000000000000002
miriam,1.0
ryanLonac,1.0000000000000002
nachof,1.0
rafamvc,1.0
turki,1.0000000000000002
pete,1.0
thewalkingcity,1.0
leshill,1.0000000000000002
pauld,1.0000000000000002
vik407,0.9999999999999999
nvkv,1.0
tgdavies,0.9999999999999996
pfdemuizon,1.0
kyc,1.0
bheylin,1.0000000000000002
arunagw,0.9999999999999994
noplans,0.9999999999999998
kohlhofer,1.0000000000000002
tmaeda,1.000000000000001
snoozer05,1.0000000000000002
cpjobling,1.0000000000000002
ace,1.0
mrkn,0.9999999999999999
simongroenewolt,1.0000000000000009
coreyhaines,1.0
milan,0.9999999999999988
wonsys,1.0000000000000002
simo2409,0.9999999999999993
djcp,0.9999999999999998
dreamer,1.0
jpzwarte,1.0
june29,1.0000000000000002
HusseinMorsy,0.9999999999999998
radicalbender,1.0000000000000002
venkat,1.0000000000000002
danhigham,1.0
carter,1.0000000000000002
tmc,1.0000000000000002
iainlowe,1.0
LeonB,0.9999999999999997
robertfeldt,1.0000000000000022
techbelly,1.0
neilcauldwell,1.0000000000000002
igreg,1.0
benjamineskola,1.0
walker,1.0000000000000002
mt,1.0000000000000007
prashanthellina,1.0000000000000002
aks,1.0000000000000009
deanwampler,0.9999999999999998
mamuso,1.0000000000000002
brew,0.9999999999999998
probablykabari,1.0000000000000002
timwraight,1.0
naruse,1.0000000000000002
srid,1.0000000000000002
zerowidth,0.9999999999999999
Bill,1.0000000000000009
shibu,1.0000000000000002
rikur,0.9999999999999994
jpemberthy,0.999999999999999
walker233,1.0000000000000002
lordaniel,1.0
heijmerikx,1.0000000000000002
cnu,1.0
dbalmain,1.0000000000000002
jimweirich,1.0000000000000002
pyu10055,0.9999999999999999
DougHall,1.0000000000000002
mlwhall,1.0
lforet,1.0000000000000002
dlehman,1.0
aaronjohnson,1.0000000000000007
aulizko,1.0000000000000002
wmorgan,1.0000000000000002
jonthewayne,0.9999999999999996
maracuja,1.0
anarchitech,1.0
tronash,1.0000000000000002
krav,1.0000000000000002
dbgrandi,0.9999999999999998
threebytesfull,1.0
kiranmeduri,1.0000000000000004
classicist,1.0000000000000002
sdudenhofer,1.0000000000000002
joshj,1.0000000000000002
anthem,1.0000000000000002
fackweb,1.0000000000000002
zolazhou,0.9999999999999998
ihao,1.0
iyanski,1.0000000000000002
kaichen,1.0
tsgates,1.0000000000000002
aaronkhawkins,1.0000000000000002
kevinoneill,0.9999999999999998
we4tech,1.0000000000000013
mattmccray,1.0000000000000002
fadhlirahim,0.9999999999999998
tra,1.0000000000000002
willcannings,0.9999999999999991
derailed,1.0
sirn,1.000000000000001
gumayunov,1.0000000000000002
chipx86,0.9999999999999999
jeffrafter,1.0
MiloCasagrande,1.0
geku,0.9999999999999998
jamescook,1.0000000000000002
frafra,1.0
pauek,1.0000000000000013
csolallo,1.0000000000000002
jeremyd,1.0
mtarnovan,1.0000000000000002
eastmedia,1.0
patrikf,1.0000000000000002
zacharyc,1.0000000000000002
baroquon,1.0000000000000013
ylh888,1.0
tvc123,1.0000000000000002
ekarlsso,1.0
tongueroo,0.9999999999999999
jbasdf,1.0000000000000002
Madrox,1.0
qzio,0.9999999999999998
jrcahoon,1.0
cout,1.0000000000000002
iroach,1.0000000000000002
joho,1.0000000000000002
purp,0.9999999999999999
justinbkay,1.0
tinomen,1.0000000000000002
johnnyt,1.000000000000001
ttyerl,1.0000000000000002
stmcallister,1.000000000000001
juozasg,1.0000000000000013
spig,0.9999999999999996
devender,1.0000000000000002
gettalong,1.0000000000000002
ramdiv,1.0000000000000002
Juice10,0.9999999999999999
itzsuresh,1.0
SebastianKrog,1.0000000000000004
stereotype,1.0
torbjorn,0.9999999999999998
ALexanderLonsky,1.0
wzph,1.0000000000000002
BadMinus,1.0000000000000004
rahul286,1.0000000000000002
subtleGradient,1.0000000000000002
